movie_id,title,component_score
64688,21 Jump Street,43.81994631925824
156022,The Equalizer,43.76973067812271
558,Spider-Man 2,43.729150983101356
7345,There Will Be Blood,43.716802210536024
206647,Spectre,43.69528003405117
1091,The Thing,43.66871184835702
102382,The Amazing Spider-Man 2,43.65559957134938
350,The Devil Wears Prada,43.65276177200755
289,Casablanca,43.600953461569915
318846,The Big Short,43.50100786183456
235,Stand by Me,43.487680834750876
187017,22 Jump Street,43.436886101827035
587,Big Fish,43.40519982150003
2502,The Bourne Supremacy,43.378250865023205
187,Sin City,43.37806714132062
19913,(500) Days of Summer,43.37692336876095
920,Cars,43.34540845262877
1585,It's a Wonderful Life,43.32649572256194
72105,Ted,43.31979376094671
9502,Kung Fu Panda,43.29529845934664
28178,Hachi: A Dog's Tale,43.232800354831944
137,Groundhog Day,43.22441781968839
293863,The Age of Adaline,43.21541715988466
87,Indiana Jones and the Temple of Doom,43.0966352893467
1366,Rocky,43.05621428346289
782,Gattaca,43.05219056058902
36657,X-Men,43.04425616705754
3082,Modern Times,43.01325519340764
17431,Moon,42.96695127280813
9552,The Exorcist,42.96083613409786
11321,Seven Pounds,42.895391597168484
196,Back to the Future Part III,42.87181939326714
277216,Straight Outta Compton,42.86670683724343
380,Rain Man,42.85910584847526
116745,The Secret Life of Walter Mitty,42.848792867406324
85350,Boyhood,42.79116002737666
138832,We're the Millers,42.77558476880138
524,Casino,42.76642802443492
296098,Bridge of Spies,42.74141822482037
45612,Source Code,42.74008976758846
180,Minority Report,42.695758275539305
1372,Blood Diamond,42.681892142854984
4638,Hot Fuzz,42.679349808156566
1954,The Butterfly Effect,42.668379651086205
239,Some Like It Hot,42.66056634884314
118,Charlie and the Chocolate Factory,42.63706896054108
604,The Matrix Reloaded,42.62779698329038
13183,Watchmen,42.612332725265226
83666,Moonrise Kingdom,42.56409189211648
273481,Sicario,42.53649994985944
10386,The Iron Giant,42.53161343247057
88641,There Goes My Baby,42.5052098220185
307081,Southpaw,42.50221501337301
14574,The Boy in the Striped Pyjamas,42.4607430216563
59440,Warrior,42.460710440810686
1893,Star Wars: Episode I - The Phantom Menace,42.40268365209637
65754,The Girl with the Dragon Tattoo,42.39821762878593
1858,Transformers,42.39501402305044
582,The Lives of Others,42.38793455096974
198184,Chappie,42.34542060406981
59436,Midnight in Paris,42.340604717423936
49530,In Time,42.329991771582314
9693,Children of Men,42.32621698658047
4348,Pride & Prejudice,42.29812485289266
2493,The Princess Bride,42.25894562927268
2649,The Game,42.222675137085545
176,Saw,42.21842559311367
106,Predator,42.208194615008225
19,Metropolis,42.17221861223358
114150,Pitch Perfect,42.149826640439684
630,The Wizard of Oz,42.121973758246774
43867,The Prisoner of Zenda,42.115852947762285
1949,Zodiac,42.1002940052958
284,The Apartment,42.07650143862984
279,Amadeus,42.074280538502016
652,Troy,42.044676287801344
1359,American Psycho,42.04196048409102
703,Annie Hall,42.02316056725189
103663,The Hunt,42.02082038239165
312221,Creed,41.99723649524981
602,Independence Day,41.99232060945108
278927,The Jungle Book,41.960598269093964
1018,Mulholland Drive,41.944107965592764
595,To Kill a Mockingbird,41.93896363198934
2118,L.A. Confidential,41.92562490980317
117,The Untouchables,41.893425306918616
44115,127 Hours,41.88339230655396
616,The Last Samurai,41.82952075397115
322,Mystic River,41.81574581885991
947,Lawrence of Arabia,41.79951840124937
33,Unforgiven,41.781853164887565
1955,The Elephant Man,41.75994984310446
142,Brokeback Mountain,41.736764515794775
770,Gone with the Wind,41.73491367767765
291805,Now You See Me 2,41.73433214712062
262500,Insurgent,41.7220989002592
36658,X2,41.71393822918652
1894,Star Wars: Episode II - Attack of the Clones,41.713302515650554
328387,Nerve,41.69538749941812
153,Lost in Translation,41.677059618451594
149,Akira,41.58485972062642
203833,The Book Thief,41.56292534935133
203801,The Man from U.N.C.L.E.,41.554513130240906
568,Apollo 13,41.54467647129948
87101,Terminator Genisys,41.536081037056604
22538,Scott Pilgrim vs. the World,41.526085228341245
773,Little Miss Sunshine,41.51591574431872
322745,Counting,41.513250607426656
9277,The Sting,41.5079104805848
613,Downfall,41.503344494641745
100,"Lock, Stock and Two Smoking Barrels",41.46132943439993
11778,The Deer Hunter,41.461122433169976
4951,10 Things I Hate About You,41.456768610876146
387,Das Boot,41.45325066526587
872,Singin' in the Rain,41.420983901554486
5925,The Great Escape,41.365009026886625
1578,Raging Bull,41.35769632241619
17663,Anne of Green Gables,41.348724912417495
581,Dances with Wolves,41.32590680931795
792,Platoon,41.26630511083435
41154,Men in Black 3,41.263629514682954
168672,American Hustle,41.25789936339307
2034,Training Day,41.254207944600125
4982,American Gangster,41.24422782084967
294254,Maze Runner: The Scorch Trials,41.216593606810456
1933,The Others,41.21247252678321
50646,"Crazy, Stupid, Love.",41.19718909315269
3034,Young Frankenstein,41.19547484145988
110415,Snowpiercer,41.19334153503907
83542,Cloud Atlas,41.18171777994927
193756,Lone Survivor,41.17605063785392
9800,Philadelphia,41.167261896163225
9444,Anastasia,41.16472448259337
953,Madagascar,41.160466160182686
824,Moulin Rouge!,41.14649398568083
654,On the Waterfront,41.14462360862964
76,Before Sunrise,41.13278744202237
3933,Corpse Bride,41.12702401224265
81188,Rise of the Guardians,41.10420498479085
30973,The Visual Bible: The Gospel of John,41.09945897208333
809,Shrek 2,41.099224821388205
388,Inside Man,41.08876902454055
12162,The Hurt Locker,41.08767484572743
310,Bruce Almighty,41.07609702703833
68724,Elysium,41.04030639265521
46738,Incendies,41.03113490864945
9487,A Bug's Life,41.01926071867168
10315,Fantastic Mr. Fox,41.007880771765336
142061,"Batman: The Dark Knight Returns, Part 2",41.005460899022886
621,Grease,40.993253577047504
150689,Cinderella,40.990194457992665
51497,Fast Five,40.984234004527934
855,Black Hawk Down,40.96614155185952
954,Mission: Impossible,40.959323349899215
25376,The Secret in Their Eyes,40.95709094592555
433,Mary Poppins,40.95035471159692
9509,Man on Fire,40.92259118874432
76492,Hotel Transylvania,40.88276121126624
950,Ice Age: The Meltdown,40.88180449159607
225574,Non-Stop,40.85028387153451
525,The Blues Brothers,40.844660209080075
259693,The Conjuring 2,40.82315090813264
257211,The Intern,40.81664450904898
771,Home Alone,40.81609682263441
391,A Fistful of Dollars,40.81187262138485
16320,Serenity,40.79418974168827
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",40.77451634015867
44264,True Grit,40.76467850501286
184,Jackie Brown,40.730899642914984
186,Lucky Number Slevin,40.729484113320055
152742,The Best Offer,40.72236649073566
3131,Gangs of New York,40.72105299804225
284293,Still Alice,40.71487150128522
13363,The Man from Earth,40.71453587188167
82695,Les Mis茅rables,40.71449872847257
76170,The Wolverine,40.70603109125015
49519,The Croods,40.699493946773146
14836,Coraline,40.69183656955034
1368,First Blood,40.686740102067844
244267,I Origins,40.67677462047471
89708,Samsara,40.65627606177434
7347,Elite Squad,40.63865962849514
9799,The Fast and the Furious,40.63602166413443
164558,One Direction: This Is Us,40.61994870660116
333371,10 Cloverfield Lane,40.610527743093655
8321,In Bruges,40.60649867538617
268,Batman,40.579858690959085
242575,"Guten Tag, Ram贸n",40.5797334804402
27322,Love Jones,40.549024044169926
227306,Unbroken,40.53756792551215
4133,Blow,40.52061852055213
35,The Simpsons Movie,40.509643783263606
408,Snow White and the Seven Dwarfs,40.50666253720843
80278,The Impossible,40.503901612314976
594,The Terminal,40.48587971222158
45243,The Hangover Part II,40.482382978869
10229,A Walk to Remember,40.48102975799155
309809,The Little Prince,40.45746451148004
628,Interview with the Vampire,40.452994885985284
71157,Polisse,40.44239935097023
765,Evil Dead II,40.43355568746459
605,The Matrix Revolutions,40.42856085790411
9366,Donnie Brasco,40.4243218382568
11688,The Emperor's New Groove,40.417974179480886
170,28 Days Later,40.41561671002285
44826,Hugo,40.40882390868955
256591,Focus,40.40753379004879
10625,Mean Girls,40.39307139633929
22803,Law Abiding Citizen,40.37453434664485
9428,The Royal Tenenbaums,40.35660530785842
277,Underworld,40.34907099095248
7326,Juno,40.34716432612421
8363,Superbad,40.34489797023374
854,The Mask,40.34116265029232
68,Brazil,40.31684558003021
3083,Mr. Smith Goes to Washington,40.30583905659624
3175,Barry Lyndon,40.276485756910354
1587,What's Eating Gilbert Grape,40.26504381170856
242,The Godfather: Part III,40.224728693077815
861,Total Recall,40.21553378052309
826,The Bridge on the River Kwai,40.21025041294413
249164,If I Stay,40.1961137367564
1572,Die Hard: With a Vengeance,40.19204669453153
158852,Tomorrowland,40.18511926201198
686,Contact,40.115408935329185
1579,Apocalypto,40.11315424164608
333355,Star Wars: Clone Wars: Volume 1,40.10187690940253
188927,Star Trek Beyond,40.094883377079015
21525,Tupac: Resurrection,40.08674652538765
14631,The Work and the Glory II: American Zion,40.07337137958346
22881,The Blind Side,40.07243490115565
39514,RED,40.072002773676466
205587,The Judge,40.06133819488208
198277,Begin Again,40.051875552706235
4347,Atonement,40.050615006625414
17578,The Adventures of Tintin,40.0504409622067
40862,Iraq for Sale: The War Profiteers,40.04775788158855
2011,Persepolis,40.036322936224096
44260,Lake of Fire,40.032682029236454
4553,The Machinist,40.02555791717126
161795,D茅j脿 Vu,40.016015624478065
334,Magnolia,40.00769614049068
57612,Dolphins and Whales: Tribes of the Ocean,40.00749589341982
40920,The Business of Fancydancing,40.00575727546145
108346,Dreaming of Joseph Lees,40.00483459543588
99826,The Jimmy Show,40.0044280312505
287815,Call + Response,40.0035997358131
357441,Karachi se Lahore,40.003552087468215
328307,Rise of the Entrepreneur: The Search for a Better Way,40.00339080033338
787,Mr. & Mrs. Smith,39.987711645852244
4011,Beetlejuice,39.987557867633136
805,Rosemary's Baby,39.98064635380504
4147,Road to Perdition,39.97052700858955
8885,Waltz with Bashir,39.956488994290495
45317,The Fighter,39.95025399954447
948,Halloween,39.94999488279527
559,Spider-Man 3,39.9438585495642
319,True Romance,39.93954739792742
508,Love Actually,39.924048305123996
15121,The Sound of Music,39.919880021213494
5503,The Fugitive,39.91509641093338
7735,The Wave,39.912114522395534
2080,X-Men Origins: Wolverine,39.90782371439383
140823,Saving Mr. Banks,39.904502467045255
80,Before Sunset,39.904363286375855
205,Hotel Rwanda,39.88333427533131
1491,The Illusionist,39.86738480858432
254470,Pitch Perfect 2,39.865241445426584
1878,Fear and Loathing in Las Vegas,39.854859756899394
114,Pretty Woman,39.84760438213563
134,"O Brother, Where Art Thou?",39.833614661347454
593,Solaris,39.8300243693277
3558,"Girl, Interrupted",39.81758003115625
60243,A Separation,39.79835529966852
228205,The Longest Ride,39.779258057328
1813,The Devil's Advocate,39.77052113663269
9023,Spirit: Stallion of the Cimarron,39.764664450572795
14161,2012,39.73005116926739
10774,Network,39.72482732328223
39254,Real Steel,39.722208393149764
94329,The Raid,39.721674264549314
13963,The Last Waltz,39.714475740065005
1542,Office Space,39.710099766159985
9741,Unbreakable,39.704721139188834
4995,Boogie Nights,39.69002001097829
77016,End of Watch,39.683427772183144
8966,Twilight,39.67119467260607
55,Amores perros,39.66835987829105
223,Rebecca,39.653889237024146
873,The Color Purple,39.63871568642142
11544,Lilo & Stitch,39.63787580182463
116,Match Point,39.611119630270665
9495,The Crow,39.599780317932
12163,The Wrestler,39.599668352204084
3580,Changeling,39.59564083461861
840,Close Encounters of the Third Kind,39.59349775771797
310569,The Second Mother,39.581140626165904
167073,Brooklyn,39.544716723959326
492,Being John Malkovich,39.53105818409399
404,The Straight Story,39.516570497187985
44639,Inside Job,39.51064464245791
10238,Cries and Whispers,39.510079939180926
254,King Kong,39.496690089951215
74643,The Artist,39.4723586761068
755,From Dusk Till Dawn,39.46298149441046
377,A Nightmare on Elm Street,39.44682917761733
273895,Selma,39.4452328481216
8810,Mad Max 2: The Road Warrior,39.43552992375937
591,The Da Vinci Code,39.433820947589446
10764,Quantum of Solace,39.433456515884615
21334,Children of Heaven,39.405869189566225
11545,Rushmore,39.39245826060856
10637,Remember the Titans,39.384817014464154
20526,TRON: Legacy,39.38326813705626
3078,It Happened One Night,39.37107942505096
783,Gandhi,39.366613467971746
37735,Easy A,39.35804722243015
10331,Night of the Living Dead,39.3515331148102
26022,My Name Is Khan,39.34233936489369
75780,Jack Reacher,39.33912575646916
16,Dancer in the Dark,39.325456852457066
270303,It Follows,39.300734081788754
2567,The Aviator,39.29021624227722
252,Willy Wonka & the Chocolate Factory,39.28862465485174
36668,X-Men: The Last Stand,39.27790406070562
4232,Scream,39.27053695281184
38055,Megamind,39.25466938338425
764,The Evil Dead,39.25059008313991
658,Goldfinger,39.24527217142728
159037,The Square,39.23173009152926
786,Almost Famous,39.230842263779685
48035,Ordet,39.215467220097686
820,JFK,39.20774438041115
8909,Wanted,39.201094284316696
1538,Collateral,39.18902105689826
309,The Celebration,39.18549337727607
2270,Stardust,39.18005919789918
788,Mrs. Doubtfire,39.17623144317371
37686,Super 8,39.15868930923242
238636,The Purge: Anarchy,39.15798419572145
288,High Noon,39.15448746500735
1640,Crash,39.15121708388083
1669,The Hunt for Red October,39.14327289287176
132363,The Butler,39.13518133003073
49018,Insidious,39.12768874000344
22970,The Cabin in the Woods,39.126762850942995
5528,The Chorus,39.12675002105963
853,Enemy at the Gates,39.12208886130702
25461,Raising Victor Vargas,39.11158792152554
71,Billy Elliot,39.10274678679616
14271,Beyond the Mat,39.10055496042727
766,Army of Darkness,39.099203299784776
2292,Clerks,39.09813136950427
644,A.I. Artificial Intelligence,39.083711701538626
80274,Ender's Game,39.07354701364916
60308,Moneyball,39.06750439584724
146,"Crouching Tiger, Hidden Dragon",39.06709440316919
11969,Tombstone,39.06316401928793
129670,Nebraska,39.054965504598194
8355,Ice Age: Dawn of the Dinosaurs,39.040743553222974
985,Eraserhead,39.023994427601075
1637,Speed,39.02090416620643
1427,Perfume: The Story of a Murderer,39.01341769310265
927,Gremlins,39.01121167314157
78705,Live-In Maid,39.007428623824566
1824,50 First Dates,38.9954146996932
639,When Harry Met Sally...,38.99341286683314
925,Do the Right Thing,38.992883765625734
12093,Lilya 4-ever,38.98046436069546
642,Butch Cassidy and the Sundance Kid,38.977603687619315
71859,We Need to Talk About Kevin,38.962881533728684
9702,Bound by Honor,38.9592559440295
9016,Treasure Planet,38.957166689487245
702,A Streetcar Named Desire,38.952998862886986
228326,The Book of Life,38.94401223547366
990,The Hustler,38.92648059841069
205220,Philomena,38.9259515820011
576,The Wild Bunch,38.90696792304231
7299,Equilibrium,38.903678403276736
14275,Hoop Dreams,38.89967242121214
813,Airplane!,38.89633234069098
608,Men in Black II,38.87941571581593
69,Walk the Line,38.87903557280618
9571,Dazed and Confused,38.86985776844436
2832,Identity,38.863365147596824
2898,As Good as It Gets,38.86144175213334
117263,Olympus Has Fallen,38.86051165908944
1593,Night at the Museum,38.85768757889061
9802,The Rock,38.851931669641935
6114,Dracula,38.83207801669531
345,Eyes Wide Shut,38.82858484686162
16642,Days of Heaven,38.82699678372904
1523,The Last King of Scotland,38.81772324448687
179144,The Great Beauty,38.81358303640442
46838,Tucker and Dale vs Evil,38.80320567387386
592,The Conversation,38.786866344971926
82654,Warm Bodies,38.784499175802324
49444,Kung Fu Panda 2,38.771811298064776
132344,Before Midnight,38.77130822173682
254128,San Andreas,38.768310577944185
86837,Amour,38.76436963196242
228161,Home,38.763550013864204
8960,Hancock,38.75589788182543
23168,The Town,38.755638235271135
1272,Sunshine,38.75496125081387
95,Armageddon,38.7504197424237
253412,Everest,38.741779079485
470,21 Grams,38.73911952432226
261,Cat on a Hot Tin Roof,38.73806430557224
87502,Flight,38.73257006937749
74510,Kevin Hart: Laugh at My Pain,38.71940872684378
1830,Lord of War,38.707849225364875
2666,Dark City,38.704539247074216
76726,Chronicle,38.69461954423781
13448,Angels & Demons,38.68505208938297
1646,Freedom Writers,38.68199027969979
5236,Kiss Kiss Bang Bang,38.67951456943064
2252,Eastern Promises,38.6603724607788
321697,Steve Jobs,38.65744127798622
107985,The World's End,38.65705025842519
86829,Inside Llewyn Davis,38.648973839913474
821,Judgment at Nuremberg,38.64281111396954
8374,The Boondock Saints,38.62349943139201
11194,Touching the Void,38.621882819394855
9654,The Italian Job,38.620018634280925
51540,Horrible Bosses,38.61645330217123
8741,The Thin Red Line,38.59727382446365
772,Home Alone 2: Lost in New York,38.586033669062495
126319,Ernest & Celestine,38.563392106786004
17139,Character,38.554804704312694
744,Top Gun,38.54959516552413
49049,Dredd,38.54949779212873
8055,The Reader,38.54844623785522
24985,The Heart of Me,38.545130368452135
47686,Dream with the Fishes,38.54347641228921
7485,Shooter,38.54314319943282
338,"Good bye, Lenin!",38.53158558953194
1724,The Incredible Hulk,38.52703590350053
9504,Glengarry Glen Ross,38.5230202048769
756,Fantasia,38.5135931103042
40807,50/50,38.51317366386935
173224,Along the Roadside,38.51035123076625
126141,The Case of the Grinning Cat,38.50865880084394
10895,Pinocchio,38.50684673264698
754,Face/Off,38.50576039417487
887,The Best Years of Our Lives,38.503534092093574
2757,Adaptation.,38.495777309347474
154,Star Trek II: The Wrath of Khan,38.48495212514934
8416,The Conformist,38.46959229602674
43949,Flipped,38.4648873495672
20504,The Book of Eli,38.46001478211789
2786,Pierrot le Fou,38.45503289425879
1573,Die Hard 2,38.45407224994089
239571,The Best of Me,38.444084911544444
1487,Hellboy,38.43837047774834
522,Ed Wood,38.43508463495658
72570,The Vow,38.43241047784915
819,Sleepers,38.43084244453618
14048,Man on Wire,38.42728364014666
91314,Transformers: Age of Extinction,38.42060748299635
509,Notting Hill,38.41476651638108
97367,The Place Beyond the Pines,38.41451534031012
666,Central Station,38.41029769815854
2105,American Pie,38.39676769997226
921,Cinderella Man,38.39431567480563
163,Ocean's Twelve,38.38870092482213
251,Ghost,38.37963864647816
956,Mission: Impossible III,38.36493232681005
1265,Bridge to Terabithia,38.356447425439974
38356,Transformers: Dark of the Moon,38.3484437439608
50620,The Twilight Saga: Breaking Dawn - Part 2,38.34642089338842
881,A Few Good Men,38.3355341495563
57800,Ice Age: Continental Drift,38.31894887789801
50544,Friends with Benefits,38.30572444845776
1904,Memoirs of a Geisha,38.30142098892839
65,8 Mile,38.29630432244921
140300,Kung Fu Panda 3,38.293181386583804
1245,The Remains of the Day,38.29141504619013
1051,The French Connection,38.285565436707905
46195,Rio,38.28043076308927
