rank,movie_id,title,content_score,content_normalized,rating_score,rating_normalized,business_score,business_normalized,time_score,time_normalized,final_score
968,714,Tomorrow Never Dies,38.88335534063326,0.6905822876697002,32.997514545292056,0.4086399015432408,50.16,0.5275557425326041,48.5,0.9605862547039017,62.8
969,47964,A Good Day to Die Hard,35.967940446735525,0.6342707912412919,35.11390651887999,0.4348492151728115,58.32,0.6133782078249895,48.09,0.952465834818776,62.8
970,473,Pi,31.83473735866913,0.554437608177468,37.41309364377255,0.46332225665161675,73.53,0.7733487589398401,45.67,0.9045355515943752,62.8
971,8357,What the #$*! Do We (K)now!?,38.56697595986896,0.6844713919590345,29.240651331574814,0.3621150576293869,54.95,0.5779343710559529,49.83,0.9869281045751633,62.79
972,769,GoodFellas,36.026114304016346,0.6353944244378406,49.27772292308603,0.6102533515342602,42.77,0.44983172065628946,44.17,0.8748266983561102,62.79
973,9289,The Longest Day,38.59080199083176,0.684931593853548,36.95645998646382,0.45766732368665525,59.23,0.6229490954985275,38.67,0.7658942364824718,62.79
974,18487,The Taking of Pelham 1 2 3,35.97332855216276,0.6343748629739832,34.00848675311667,0.421159740966339,58.09,0.6109591922591502,49.35,0.9774212715389186,62.78
975,2034,Training Day,34.86092905080379,0.612888768257635,41.254207944600125,0.5108904626615589,53.41,0.5617374842238115,48.0,0.9506833036244801,62.78
976,9021,The Santa Clause 2,39.0471978612032,0.693746920439879,28.482469412277307,0.3527257630378704,55.39,0.5825620530079932,49.0,0.9704892057833234,62.78
977,9297,Monster House,36.41985445812766,0.642999550325195,34.23736761304869,0.4239941923896235,59.62,0.6270509045014724,46.84,0.9277084571202219,62.78
978,6795,Zathura: A Space Adventure,40.05676760876656,0.7132468493704531,32.54645549817141,0.4030540043280863,46.4,0.4880100967606226,48.5,0.9605862547039017,62.78
979,688,The Bridges of Madison County,33.74545323041063,0.5913432541671632,37.74203550878998,0.46739585956342616,65.7,0.6909970551114851,45.83,0.90770449593979,62.77
980,846,The X Files,36.72526397737703,0.648898562190851,34.48943097166099,0.42711573495018834,56.21,0.5911863693731595,48.17,0.9540503069914834,62.77
981,10225,Friday the 13th Part VI: Jason Lives,38.56599363951934,0.6844524183546343,29.226078680120125,0.3619345904960974,60.26,0.6337820782498949,46.0,0.9110714993067934,62.77
982,34813,The Losers,40.77808351013068,0.7271791297770731,32.69231602216356,0.40486033522859655,44.4,0.46697517879680267,47.85,0.9477124183006536,62.76
983,9913,The Skeleton Key,37.64116650187084,0.6665893004266872,33.91482477032787,0.4199998347142294,52.48,0.5519562473706352,49.0,0.9704892057833234,62.76
984,12162,The Hurt Locker,37.50532811008311,0.663965569879791,41.08767484572743,0.5088281234198072,45.93,0.483066891039125,46.51,0.9211725094078035,62.76
985,20856,Aliens in the Attic,42.67278808145776,0.7637755160836995,27.345385246019127,0.3386441581609838,47.88,0.5035759360538494,46.01,0.9112695583283817,62.76
986,10999,Commando,36.05146231097325,0.6358840234332387,34.40042181419168,0.4260134491009078,60.86,0.6400925536390408,46.67,0.9243414537532184,62.75
987,1808,Velvet Goldmine,38.7822592643247,0.6886296080178637,35.00277873416135,0.4334730131275389,47.28,0.49726546066470345,48.5,0.9605862547039017,62.74
988,138832,We're the Millers,29.928176325379617,0.5176122132598036,42.77558476880138,0.5297311324580201,65.97,0.6938367690366007,50.11,0.9924737571796395,62.71
989,9331,Clear and Present Danger,37.87822897558121,0.6711681830651729,33.272230033535905,0.41204196717198033,58.2,0.6121161127471604,44.83,0.8878985937809466,62.71
990,7303,Maid in Manhattan,40.43677200057574,0.7205866677945586,29.508887595232142,0.3654368847997577,48.21,0.5070466975178797,49.17,0.9738562091503268,62.71
991,82990,Paranormal Activity 4,33.08948547396958,0.5786731789571828,27.69247852709817,0.34294254748396685,80.12,0.8426588136306269,47.57,0.9421667656961774,62.71
992,8916,Antz,38.02550345924169,0.6740128027376598,33.72316943940705,0.41762638275468195,56.03,0.5892932267564157,45.5,0.9011685482273717,62.7
993,12094,Jackass Number Two,35.76199287277672,0.6302928956423861,32.906536020096084,0.40751322712272947,62.71,0.6595498527555743,47.5,0.9407803525450584,62.7
994,21525,Tupac: Resurrection,28.94848415109525,0.49868937229859905,40.08674652538765,0.49643266709796596,74.09,0.7792385359697098,49.67,0.9837591602297484,62.7
995,39513,Paul,35.826445128727194,0.6315377966643142,37.38836493649474,0.4630160173288512,53.67,0.5644720235591082,49.03,0.9710833828480887,62.69
996,9493,Twins,33.26983246484672,0.5821565970305106,30.122352149144557,0.373034005321273,73.04,0.7681952040387043,49.5,0.9803921568627451,62.68
997,9548,The Adventures of Ford Fairlane,41.91705034854073,0.7491783749573896,31.219036583979136,0.3866153015385891,40.37,0.4245898190997055,49.0,0.9704892057833234,62.68
998,197,Braveheart,37.07136621767773,0.6555835575612698,47.16450058187254,0.5840832905053557,49.04,0.515776188472865,38.83,0.7690631808278866,62.68
999,3170,Bambi,27.62386742880669,0.47310428319780273,38.15347139024459,0.47249106507832017,90.58,0.9526714345814051,43.33,0.8581897405426816,62.66
1000,9741,Unbreakable,35.61450113475426,0.62744407968269,39.704721139188834,0.49170167998107184,50.46,0.5307109802271771,49.33,0.9770251534957417,62.66
1001,2675,Signs,35.38127640591193,0.6229393234256267,36.147169254651,0.44764509960326493,56.55,0.5947623054270088,49.33,0.9770251534957417,62.66
1002,2755,About Schmidt,36.49141153235069,0.6443816815401968,34.74483011875431,0.4302785877820036,57.11,0.6006520824568784,47.5,0.9407803525450584,62.66
1003,41630,No Strings Attached,36.394348780782,0.6425069059122984,34.28730648887559,0.4246126334322988,55.25,0.5810896087505258,49.53,0.9809863339275103,62.65
1004,1852,World Trade Center,38.7224696942526,0.6874747671859058,31.039271144280377,0.3843890935168137,55.05,0.5789861169541438,47.0,0.9308774014656367,62.65
1005,160588,Blue Jasmine,35.75320577204419,0.6301231720148668,38.18777212382039,0.47291584399226033,53.85,0.566365166175852,48.11,0.9528619528619529,62.65
1006,39451,Little Fockers,35.934677404921814,0.6336283126478639,30.0522274841666,0.37216558427237817,65.27,0.6864745477492638,48.03,0.9512774806892453,62.65
1007,584,2 Fast 2 Furious,35.28425333876067,0.6210653143057594,35.664403222319855,0.44166654435027947,57.32,0.6028607488430795,49.5,0.9803921568627451,62.65
1008,783,Gandhi,38.989030200363786,0.6926234069281438,39.36661346797175,0.487514568091553,56.6,0.5952881783761044,36.5,0.7229154287977817,62.64
1009,957,Spaceballs,37.92549344273792,0.6720811004269716,36.37889811165261,0.4505148205084528,49.08,0.5161968868321414,47.67,0.9441473559120618,62.63
1010,1966,Alexander,41.45274169184193,0.7402102122035739,30.91352728240934,0.3828318865561465,56.06,0.589608750525873,39.17,0.7757971875618934,62.61
1011,1885,The Karate Kid,32.34657442423135,0.5643237863504827,37.09372137961881,0.4593671632945007,68.88,0.7244425746739588,47.33,0.937413349178055,62.61
1012,834,Underworld: Evolution,38.15471615629721,0.6765085574050236,36.45304762417238,0.4514330851084719,45.63,0.479911653344552,49.34,0.9772232125173302,62.6
1013,5966,Along Came Polly,39.49330918471517,0.702363600094359,31.44552826242448,0.38942016543381464,51.85,0.545330248212032,46.67,0.9243414537532184,62.6
1014,4964,Knocked Up,34.58945312945909,0.6076451868355881,34.16290788826347,0.4230720861333051,65.62,0.6901556583929324,46.84,0.9277084571202219,62.6
1015,879,Hook,37.7212663603392,0.6681364362746579,37.11065509847033,0.459576869792084,53.27,0.5602650399663441,44.33,0.877995642701525,62.59
1016,586,Wag the Dog,36.143904778479055,0.6376695578659817,34.39924406602117,0.42599886391462716,58.11,0.6111695414387884,47.83,0.9473163002574767,62.59
1017,9486,Johnny English,37.2280101143102,0.6586091482736637,32.49887660234857,0.40246478918347606,59.04,0.6209507782919647,46.33,0.9176074470192117,62.59
1018,639,When Harry Met Sally...,35.40796051346015,0.623454729322071,38.99341286683314,0.4828928667602047,54.26,0.570677324358435,47.67,0.9441473559120618,62.59
1019,13448,Angels & Demons,36.03780754034208,0.6356202803312749,38.68505208938297,0.479074139214405,55.66,0.585401766933109,45.35,0.8981976629035453,62.58
1020,17339,Force 10 from Navarone,40.16709358954633,0.71537780544317,32.32068561087082,0.4002580790655545,45.15,0.47486327303323517,48.67,0.9639532580709052,62.58
1021,8053,The Three Burials of Melquiades Estrada,41.82018823591938,0.7473074746884977,35.6639715136649,0.4416611980875476,34.86,0.3666386201093816,48.17,0.9540503069914834,62.58
1022,50544,Friends with Benefits,35.40451865194853,0.623388249462678,38.30572444845776,0.4743765608671769,52.1,0.5479596129575095,49.87,0.987720340661517,62.57
1023,76163,The Expendables 2,36.35853068879632,0.6418150762989059,38.044991517444046,0.4711476546684303,50.34,0.529448885149348,48.9,0.9685086155674391,62.57
1024,888,The Flintstones,37.22673154617311,0.6585844526170571,26.84615343040393,0.33246169130578385,66.55,0.6999368952461085,46.83,0.9275103980986333,62.57
1025,1779,Roger & Me,29.54659937140577,0.5102420206584567,37.271368727179606,0.4615671409478788,79.37,0.8347707193941944,46.83,0.9275103980986333,62.56
1026,48138,Unknown,36.41325962560947,0.6428721705520548,36.142301644192734,0.4475848193098602,51.99,0.5468026924694994,49.53,0.9809863339275103,62.56
1027,1903,Vanilla Sky,36.878252448319415,0.6518535480328632,35.47522769584428,0.43932380218988853,56.71,0.5964450988641145,45.67,0.9045355515943752,62.55
1028,9444,Anastasia,34.43520966713437,0.6046659607240719,41.16472448259337,0.5097823030438399,54.96,0.578039545645772,47.33,0.937413349178055,62.55
1029,13680,The Game Plan,34.82625977407268,0.6122191281124517,31.40649310805116,0.38893675564190605,64.08,0.6739587715607909,50.01,0.9904931669637551,62.55
1030,12227,White Fang,37.60494933864684,0.6658897627170445,33.09458303123564,0.40984199379429487,52.07,0.5476440891880522,49.5,0.9803921568627451,62.54
1031,22803,Law Abiding Citizen,36.081699284054935,0.636468053241572,40.37453434664485,0.4999966199763704,46.45,0.4885359697097182,49.85,0.9873242226183403,62.54
1032,2604,Born on the Fourth of July,34.02339221762601,0.596711670277904,34.95442539508261,0.43287420730859444,70.0,0.736222128733698,44.17,0.8748266983561102,62.54
1033,11113,My Fair Lady,37.51586558002929,0.6641691020434227,38.242695521089615,0.4735960131492952,58.2,0.6121161127471604,40.0,0.7922360863537333,62.53
1034,17043,The Crocodile Hunter: Collision Course,35.280240538639504,0.620987806716646,26.6133443649191,0.329578593141905,74.03,0.7786074884307952,46.67,0.9243414537532184,62.52
1035,10160,A Nightmare on Elm Street 5: The Dream Child,40.571830266814125,0.7231953301474979,28.32351113962862,0.3507572301413856,52.25,0.549537231804796,46.5,0.9209744503862151,62.5
1036,19265,Whatever Works,37.7754564684674,0.6691831230041191,35.26279103607804,0.4366929950843444,51.58,0.5424905342869163,47.01,0.9310754604872251,62.5
1037,1619,The Way of the Gun,40.751270805286175,0.7266612400124816,32.418607633575505,0.40147074148175055,42.72,0.44930584770719395,48.5,0.9605862547039017,62.5
1038,51540,Horrible Bosses,34.60551248078265,0.6079553746262152,38.61645330217123,0.47822461457479265,56.78,0.5971813209928482,48.04,0.9514755397108338,62.49
1039,9516,Menace II Society,33.847153427674655,0.5933076024686651,36.45549339235147,0.45146337340386855,63.04,0.6630206142196046,47.83,0.9473163002574767,62.49
1040,36658,X2,33.23835948893238,0.5815486937181891,41.71393822918652,0.5165837441349853,59.87,0.62968026924695,46.17,0.9144385026737968,62.49
1041,82682,Gangster Squad,36.76465225785073,0.6496593503105309,35.54206666189899,0.4401515332746149,51.13,0.5377576777450568,49.58,0.9819766290354525,62.48
1042,10483,Death Race,38.01666232801754,0.6738420355064181,33.53584641982027,0.41530658196557535,50.02,0.5260832982751368,49.18,0.9740542681719152,62.47
1043,12182,Nick and Norah's Infinite Playlist,37.652307571859446,0.6668044911785027,33.29396301278649,0.4123111075185665,55.47,0.5834034497265461,46.51,0.9211725094078035,62.47
1044,134374,Pain & Gain,36.69473490380654,0.6483088904357516,34.66002104126704,0.4292283155553849,56.54,0.5946571308371897,46.76,0.9261239849475142,62.45
1045,9800,Philadelphia,33.15196834434428,0.5798800411226009,41.167261896163225,0.5098137262720935,58.92,0.6196886832141355,47.5,0.9407803525450584,62.45
1046,3594,The Number 23,36.92536420302298,0.652763515740128,34.25064233554653,0.42415858602257683,53.78,0.5656289440471183,48.5,0.9605862547039017,62.44
1047,1574,Chicago,34.40320010927796,0.6040476932840999,36.712785476115855,0.45464966828777625,57.97,0.609697097181321,49.5,0.9803921568627451,62.43
1048,299245,The Gallows,31.95072775141572,0.5566779728681165,25.699722986891903,0.31826434250486424,87.45,0.9197517879680269,46.45,0.9199841552782729,62.42
1049,204082,Homefront,39.66771995239056,0.7057323594917215,34.72513162929946,0.4300346424757494,42.97,0.45193521245267143,48.46,0.959794018617548,62.42
1050,4970,Gothika,35.300477874821425,0.6213786926541893,30.995832184402158,0.38385114717350927,65.14,0.6851072780816155,48.0,0.9506833036244801,62.41
1051,64682,The Great Gatsby,32.30801479301431,0.5635790036644561,46.1199154738401,0.5711471902692604,58.65,0.6168489692890198,44.6,0.8833432362844128,62.41
1052,267935,The BFG,38.24370239961791,0.6782273345620654,33.190908445549844,0.41103488387598386,49.97,0.5255574253260412,48.78,0.9661319073083778,62.41
1053,9870,Forgetting Sarah Marshall,34.89994296953613,0.6136423255471832,35.7141273115729,0.4422823254846071,57.04,0.5999158603281447,49.84,0.9871261635967519,62.41
1054,10414,The Mighty Ducks,36.0037914579679,0.6349632566928448,32.635980748145634,0.40416268144632456,59.38,0.6245267143458141,48.5,0.9605862547039017,62.4
1055,36955,True Lies,35.73552876110448,0.6297817389857361,37.31921109379248,0.46215961890422447,58.65,0.6168489692890198,44.83,0.8878985937809466,62.4
1056,8055,The Reader,36.56519975623216,0.6458069076081082,38.54844623785522,0.4773824178078757,49.73,0.5230332351703828,47.68,0.9443454149336502,62.39
1057,59440,Warrior,37.497989752267245,0.663823828849791,42.460710440810686,0.5258317413626089,44.24,0.46529238535969714,45.04,0.8920578332343038,62.39
1058,1878,Fear and Loathing in Las Vegas,38.15088913475012,0.6764346381454933,39.854859756899394,0.4935609906232376,40.55,0.4264829617164493,48.67,0.9639532580709052,62.39
1059,5176,3:10 to Yuma,36.99654883792042,0.6541384532566288,38.20633594158041,0.47314573756958755,48.14,0.506310475389146,48.01,0.9508813626460685,62.38
1060,11096,Hide and Seek,35.96177949333308,0.634151791881632,31.876236062499785,0.39475403361879857,60.55,0.6368321413546487,48.5,0.9605862547039017,62.38
1061,11284,Freddy's Dead: The Final Nightmare,40.61430119746674,0.7240156599279218,26.478397723558174,0.32790741932777945,54.23,0.5703618005889777,46.5,0.9209744503862151,62.38
1062,10388,The Limey,44.73713947532561,0.8036486457662314,33.4323991191126,0.4140254947273813,28.85,0.30342869162810265,46.5,0.9209744503862151,62.38
1063,13053,Bolt,36.08261458720307,0.6364857324028004,36.27346872607974,0.4492091872104926,54.27,0.5707824989482542,48.01,0.9508813626460685,62.37
1064,5255,The Polar Express,38.23279134489112,0.6780165865753676,36.29648793772719,0.44949425620768346,45.88,0.48254101809002947,48.33,0.9572192513368983,62.37
1065,790,The Fog,34.76363508457785,0.61100952669819,33.01008011980887,0.40879551311593476,66.04,0.6945729911653346,46.5,0.9209744503862151,62.37
1066,59108,Tower Heist,37.79508003790996,0.6695621539828284,31.872448637981744,0.3947071303049132,52.95,0.556899453092133,49.05,0.9714795008912656,62.36
1067,11478,The Skulls,38.9771229513886,0.6923934173614644,29.60014225111721,0.3665669788116886,51.55,0.542175010517459,49.33,0.9770251534957417,62.36
1068,6038,Shanghai Knights,40.34217041161921,0.718759429740106,31.880808082780977,0.3948106533352622,43.39,0.4563525452250736,49.17,0.9738562091503268,62.36
1069,11199,Wild Hogs,35.211996171112645,0.6196696607243581,30.138147518826653,0.3732296145482307,65.97,0.6938367690366007,48.34,0.9574173103584869,62.36
1070,332567,The Shallows,34.15578964888767,0.5992689383680226,35.807880113263394,0.4434433564343661,64.14,0.6745898190997055,46.47,0.9203802733214498,62.35
1071,925,Do the Right Thing,33.25970837003026,0.5819610492440561,38.99288376562573,0.4828863143919951,60.1,0.6320992848127892,48.33,0.9572192513368983,62.35
1072,39254,Real Steel,34.37015489149804,0.6034094219811423,39.72220839314976,0.4919182414353306,56.53,0.5945519562473707,47.21,0.9350366409189939,62.35
1073,239678,This Is Where I Leave You,37.46170012884912,0.6631228915650925,34.06561677313277,0.4218672368512941,50.91,0.5354438367690366,49.02,0.9708853238265003,62.34
1074,35019,Nanny McPhee and the Big Bang,37.22924427979567,0.6586329862891285,31.495573939953022,0.39003992910449525,54.35,0.5716238956668069,49.85,0.9873242226183403,62.34
1075,10003,The Saint,38.74345540258637,0.6878801079977258,30.63652679807822,0.379401523627171,51.25,0.539019772822886,49.0,0.9704892057833234,62.34
1076,947,Lawrence of Arabia,40.58225992930088,0.7233967800005194,41.79951840124937,0.5176435655660151,51.59,0.5425957088767355,32.33,0.640324816795405,62.33
1077,24748,Hud,34.77214143382509,0.6111738275859495,37.79997119586598,0.4681133327970565,54.28,0.5708876735380732,49.67,0.9837591602297484,62.32
1078,819,Sleepers,35.621430863313385,0.627577928002469,38.43084244453618,0.47592601713087807,58.48,0.6150610012620951,43.83,0.8680926916221033,62.32
1079,417859,Puss in Boots,35.61018460399975,0.6273607055095407,33.456201080928075,0.41432025727137417,61.75,0.6494530921329407,46.71,0.9251336898395722,62.32
1080,710,GoldenEye,35.513315430229646,0.6254896688539362,36.92759281351366,0.4573098337703771,57.01,0.5996003365586874,46.67,0.9243414537532184,62.31
1081,88751,Journey to the Center of the Earth,37.905476352496805,0.6716944685592471,33.068274353556546,0.40951618818121566,53.1,0.5584770719394194,47.18,0.9344424638542285,62.29
1082,2044,The Lake House,36.27359580660132,0.640174551540189,34.644291700239464,0.4290335240246461,55.37,0.5823517038283551,48.17,0.9540503069914834,62.29
1083,10022,The Pacifier,38.54733874166185,0.6840920973532312,31.647172238001843,0.391917316369641,52.36,0.550694152292806,47.5,0.9407803525450584,62.29
1084,10950,I Am Sam,34.86027378807082,0.6128761118000157,37.751723115960914,0.4675158305035127,58.55,0.6157972233908288,46.33,0.9176074470192117,62.28
1085,136795,The Heat,34.32682122931056,0.602572428464848,36.79597104623178,0.4556798350639839,58.22,0.6123264619267985,48.94,0.9693008516537928,62.28
1086,11165,Tora! Tora! Tora!,40.11259015692932,0.7143250668235063,35.04444020249021,0.43398894708652486,46.05,0.48432898611695413,44.33,0.877995642701525,62.28
1087,192141,No Escape,34.039993676819755,0.5970323289299715,36.063180438110855,0.4466049854554376,60.05,0.6315734118636938,49.14,0.9732620320855615,62.28
1088,944,Lethal Weapon 4,37.36726950591831,0.661298955734542,33.740964291879976,0.41784675349662165,54.02,0.5681531342027767,47.17,0.9342444048326402,62.27
1089,54897,The Grace Card,36.98396226352678,0.6538953424594324,32.53589212518523,0.4029231879391394,55.23,0.5808792595708876,48.53,0.9611804317686671,62.26
1090,9616,The Order,44.74858075766626,0.8038696351461685,24.284101001518067,0.3007333364064626,38.65,0.40649978965082034,48.67,0.9639532580709052,62.26
1091,14836,Coraline,36.492934082107,0.644411089723349,40.69183656955034,0.5039260780253874,45.25,0.4759150189314262,48.34,0.9574173103584869,62.25
1092,1677,Ray,36.82051670122728,0.6507383769733425,37.515421146269965,0.4645894763535223,56.25,0.5916070677324359,43.0,0.8516537928302634,62.25
1093,3131,Gangs of New York,39.434590447183865,0.7012294424875992,40.72105299804225,0.5042878931083383,45.45,0.4780185107278082,40.5,0.8021390374331551,62.25
1094,6615,Lars and the Real Girl,38.15855625431543,0.6765827292377498,36.97167754212504,0.457855777287868,43.14,0.45372318047959614,49.34,0.9772232125173302,62.24
1095,1165,The Queen,34.91347363488547,0.6139036715446563,35.17393217611108,0.43559257051332695,58.4,0.6142196045435423,48.84,0.9673202614379085,62.24
1096,37710,The Tourist,33.55575791639306,0.5876792724058898,34.65263682866344,0.42913686976157606,64.12,0.6743794699200674,48.86,0.9677163794810854,62.24
1097,11023,Thirteen,38.13244647004172,0.6760784164461286,34.70394238901861,0.4297722357708365,47.97,0.5045225073622213,48.33,0.9572192513368983,62.24
1098,22825,The Box,40.69333782451682,0.7255422593670479,28.79587960068581,0.3566070222872029,45.99,0.48369793857803955,49.18,0.9740542681719152,62.22
1099,37834,Knight and Day,36.029905045725606,0.6354676429490956,33.90054422614347,0.41982298502570253,54.63,0.5745687841817417,49.86,0.9875222816399286,62.22
1100,14435,My Bloody Valentine,36.727270216867744,0.6489373128839863,27.46534892654672,0.34012978358687074,63.42,0.6670172486327304,48.51,0.9607843137254901,62.21
1101,7443,Chicken Run,34.951900982498344,0.6146458991611732,35.73484998120598,0.4425389541972622,61.76,0.6495582667227597,45.67,0.9045355515943752,62.21
1102,9312,Mortal Kombat,36.23046552934456,0.639341486421813,28.34045103938509,0.3509670131830488,63.86,0.6716449305847707,48.5,0.9605862547039017,62.19
1103,711,Finding Forrester,37.67554835082471,0.6672533888789416,36.09379938968523,0.44698416932819673,51.13,0.5377576777450568,45.67,0.9045355515943752,62.19
1104,9276,The Faculty,39.34407409192722,0.6994811110832369,32.56520308459293,0.403286173689174,45.49,0.4784392090870846,49.0,0.9704892057833234,62.19
1105,203833,The Book Thief,28.08156576707896,0.48194476706678974,41.56292534935133,0.5147136066656038,76.89,0.8086874211190577,46.63,0.9235492176668647,62.17
1106,75174,The Grey,37.23313937946839,0.6587082204836741,36.274400883503866,0.44922073101078375,47.86,0.5033655868742112,48.88,0.9681124975242622,62.17
1107,193,Star Trek: Generations,36.1757286809069,0.638284239354937,33.32362077347266,0.4126783880417754,56.3,0.5921329406815313,48.67,0.9639532580709052,62.15
1108,72105,Ted,27.722410671111824,0.4750076546351663,43.31979376094671,0.5364705948700744,71.59,0.7529448885149348,49.4,0.9784115666468607,62.15
1109,9434,Grosse Pointe Blank,34.42254990986754,0.6044214363932098,35.4155263539401,0.43858446315742183,58.47,0.614955826672276,49.5,0.9803921568627451,62.15
1110,9036,Eight Below,35.63724110653678,0.6278833042481176,35.23714333524105,0.4363753749820651,55.88,0.5877156079091292,48.34,0.9574173103584869,62.14
1111,36643,The World Is Not Enough,36.90011316257264,0.652275789661377,32.78509533769365,0.4060093105646457,56.72,0.5965502734539335,47.0,0.9308774014656367,62.14
1112,157353,Transcendence,39.58901102110699,0.7042120895252972,35.85402388946926,0.44401479911498726,39.94,0.4200673117374842,48.66,0.9637551990493166,62.13
1113,23742,Cop Out,39.45215880227863,0.7015687768194786,28.204658376225627,0.34928536226877727,50.47,0.5308161548169962,49.52,0.980788274905922,62.12
1114,9427,The Full Monty,26.775325711915155,0.45671462491619513,35.18025818431914,0.43567091154618737,90.52,0.9520403870424905,46.83,0.9275103980986333,62.11
1115,7341,The Rage: Carrie 2,44.60494236086288,0.801095246812794,25.775013803484125,0.31919674096890993,35.81,0.37663020614219606,49.0,0.9704892057833234,62.11
1116,58224,Mr. Popper's Penguins,37.20343278750604,0.6581344350335518,30.888340917178937,0.3825199796155841,57.76,0.6074884307951199,47.37,0.9382055852644087,62.11
1117,242,The Godfather: Part III,36.65201236987483,0.6474837009157476,40.224728693077815,0.49814143274885275,54.57,0.5739377366428271,41.33,0.818577936224995,62.11
1118,8698,The League of Extraordinary Gentlemen,36.65544381731084,0.6475499796263495,32.103180512091924,0.3975645046138132,54.21,0.5701514514093395,50.0,0.9902951079421667,62.1
1119,10386,The Iron Giant,37.919446880601406,0.6719643105447264,42.53161343247057,0.5267098011780307,39.83,0.4189103912494741,46.0,0.9110714993067934,62.09
1120,1359,American Psycho,34.08242527765503,0.5978518990514963,42.04196048409102,0.5206459586319039,50.85,0.534812789230122,48.67,0.9639532580709052,62.09
1121,9731,Friday the 13th: A New Beginning,37.20187645686048,0.6581043743695372,26.21628451529633,0.3246614198307481,65.04,0.6840555321834245,47.0,0.9308774014656367,62.08
1122,8470,John Q,34.84943798211721,0.6126668172500246,36.923176055304985,0.45725513681321517,55.07,0.5791964661337821,49.0,0.9704892057833234,62.08
1123,14442,Ella Enchanted,42.71394435279957,0.7645704531033058,30.97219219515994,0.3835583904913912,36.79,0.38693731594446784,47.67,0.9441473559120618,62.07
1124,2575,The Tailor of Panama,38.97255866021745,0.6923052576739632,31.361687698484936,0.38838188724026884,46.89,0.4931636516617585,49.83,0.9869281045751633,62.07
1125,9986,Charlotte's Web,39.06951574488568,0.6941779923363373,29.95108825752776,0.37091308013122154,51.41,0.5407025662599916,47.84,0.9475143592790652,62.07
1126,248,Pocketful of Miracles,40.790365778679686,0.7274163628799765,36.63152009283964,0.4536432810286605,38.31,0.402923853596971,45.67,0.9045355515943752,62.06
1127,26389,From Paris with Love,41.76970352589074,0.7463323580509249,32.610175950023034,0.4038431158575379,38.72,0.40723601177955404,47.02,0.9312735195088137,62.06
1128,240832,Lucy,31.329058782891707,0.5446703817791206,46.955216139946856,0.5814915203395858,56.41,0.5932898611695414,46.68,0.9245395127748068,62.06
1129,1656,The Legend of Zorro,38.322143031488366,0.6797424223016049,32.15742237739397,0.3982362337062006,52.27,0.5497475809844342,46.84,0.9277084571202219,62.06
1130,13510,Eden Lake,37.36630285851322,0.6612802848544512,34.85080602325259,0.4315909891484972,51.81,0.5449095498527556,46.84,0.9277084571202219,62.05
1131,345911,Lights Out,34.11071837093662,0.5983983826496317,35.06322367918177,0.4342215609112826,65.12,0.6848969289019774,45.65,0.9041394335511982,62.05
1132,10808,Dr. Dolittle 2,40.430185942852304,0.7204594575073549,25.703765338691102,0.31831440282801254,54.94,0.5778291964661337,46.17,0.9144385026737968,62.05
1133,256274,"As Above, So Below",34.74575174769795,0.6106641084652831,32.776582981362054,0.4059038938839903,63.72,0.6701724863273033,47.35,0.9378094672212319,62.04
1134,72570,The Vow,33.71593002213861,0.5907730107892326,38.43241047784915,0.4759454355927671,56.77,0.5970761464030291,49.05,0.9714795008912656,62.04
1135,19255,Away We Go,41.55608019281109,0.7422062044859835,34.1438204856238,0.42283570850175095,35.7,0.375473285654186,48.01,0.9508813626460685,62.03
1136,8386,How High,38.131284214648026,0.676055967380444,32.238484658525266,0.3992401057564696,52.26,0.549642406394615,47.17,0.9342444048326402,62.03
1137,11665,Get Smart,35.6183184262248,0.6275178110049315,32.82945352666643,0.4065586406043247,56.6,0.5952881783761044,50.01,0.9904931669637551,62.03
1138,147773,The Way Way Back,33.68417150501926,0.5901595922232916,37.7351148646925,0.4673101545834729,57.98,0.6098022717711401,48.93,0.9691027926322043,62.02
1139,4944,Burn After Reading,36.38623813082368,0.6423502479912881,35.8953972868889,0.4445271656153449,52.52,0.5523769457299117,47.68,0.9443454149336502,62.02
1140,1645,A Time to Kill,36.05234898603823,0.63590114964051,36.68645391860329,0.45432357933175366,58.44,0.6146403029028187,43.5,0.8615567439096851,62.01
1141,55301,Alvin and the Chipmunks: Chipwrecked,37.39529947640718,0.6618403570926734,28.592016024543582,0.3540823839066768,61.59,0.6477702986958351,46.21,0.9152307387601505,62.01
1142,11322,Public Enemies,36.367075924310605,0.6419801282783513,36.20152176320877,0.4483181988973099,55.81,0.5869793857803955,45.01,0.8914636561695385,62.0
1143,4995,Boogie Nights,36.50633160319682,0.6446698640276781,39.69002001097829,0.4915196217967717,53.7,0.5647875473285655,42.5,0.8417508417508417,62.0
1144,172,Star Trek V: The Final Frontier,38.24594854722463,0.6782707191016718,29.267450061893054,0.3624469320347667,52.76,0.55490113588557,49.5,0.9803921568627451,62.0
1145,224141,Into the Woods,35.39381350854709,0.623181478671434,33.109161896998664,0.41002253788533044,60.09,0.6319941102229701,47.72,0.9451376510200039,61.99
1146,9448,The Big Hit,41.36488346756179,0.738513222834029,30.884555298970227,0.38247309867096135,42.65,0.44856962557846025,46.83,0.9275103980986333,61.99
